order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD100171,CUST6172,shipped,2019-04-08 00:00:00,2019-04-09 08:00:00,2019-04-10 08:00:00,2019-04-16 08:00:00,2019-04-16 00:00:00
ORD100172,CUST2707,delivered,2018-04-15 00:00:00,2018-04-15 06:00:00,2018-04-18 06:00:00,2018-04-24 06:00:00,2018-04-21 00:00:00
ORD100173,CUST6791,delivered,2018-08-28 00:00:00,2018-08-29 06:00:00,2018-08-30 06:00:00,2018-09-03 06:00:00,2018-09-06 00:00:00
ORD100174,CUST6535,processing,2018-04-12 00:00:00,2018-04-13 02:00:00,2018-04-14 02:00:00,2018-04-18 02:00:00,2018-04-19 00:00:00
ORD100175,CUST5931,delivered,2019-05-01 00:00:00,2019-05-02 13:00:00,2019-05-03 13:00:00,2019-05-08 13:00:00,2019-05-06 00:00:00
ORD100176,CUST4510,delivered,2018-03-30 00:00:00,2018-03-30 13:00:00,2018-04-03 13:00:00,2018-04-09 13:00:00,2018-04-07 00:00:00
ORD100177,CUST1202,delivered,2018-08-18 00:00:00,2018-08-19 05:00:00,2018-08-20 05:00:00,2018-08-26 05:00:00,2018-08-23 00:00:00
ORD100178,CUST5218,delivered,2017-11-29 00:00:00,2017-11-29 05:00:00,2017-12-01 05:00:00,2017-12-06 05:00:00,2017-12-07 00:00:00
ORD100179,CUST9958,delivered,2018-05-22 00:00:00,2018-05-23 01:00:00,2018-05-26 01:00:00,2018-05-30 01:00:00,2018-05-30 00:00:00
ORD100180,CUST5389,canceled,2019-03-05 00:00:00,2019-03-05 13:00:00,2019-03-08 13:00:00,2019-03-11 13:00:00,2019-03-13 00:00:00
ORD100181,CUST3327,delivered,2018-04-15 00:00:00,2018-04-16 00:00:00,2018-04-17 00:00:00,2018-04-20 00:00:00,2018-04-20 00:00:00
ORD100182,CUST9004,delivered,2017-01-21 00:00:00,2017-01-22 07:00:00,2017-01-25 07:00:00,2017-01-30 07:00:00,2017-01-28 00:00:00
ORD100183,CUST3931,delivered,2017-08-16 00:00:00,2017-08-16 20:00:00,2017-08-17 20:00:00,2017-08-20 20:00:00,2017-08-22 00:00:00
ORD100184,CUST8777,delivered,2018-01-11 00:00:00,2018-01-11 08:00:00,2018-01-15 08:00:00,2018-01-17 08:00:00,2018-01-17 00:00:00
ORD100185,CUST1197,canceled,2017-05-10 00:00:00,2017-05-10 09:00:00,2017-05-13 09:00:00,2017-05-15 09:00:00,2017-05-17 00:00:00
ORD100186,CUST8125,canceled,2018-11-18 00:00:00,2018-11-18 21:00:00,2018-11-22 21:00:00,2018-11-24 21:00:00,2018-11-25 00:00:00
ORD100187,CUST2930,delivered,2018-09-12 00:00:00,2018-09-12 20:00:00,2018-09-16 20:00:00,2018-09-20 20:00:00,2018-09-20 00:00:00
ORD100188,CUST7287,shipped,2018-02-18 00:00:00,2018-02-18 15:00:00,2018-02-20 15:00:00,2018-02-24 15:00:00,2018-02-26 00:00:00
ORD100189,CUST9800,delivered,2019-03-06 00:00:00,2019-03-07 02:00:00,2019-03-09 02:00:00,2019-03-13 02:00:00,2019-03-12 00:00:00
ORD100190,CUST5282,processing,2017-03-12 00:00:00,2017-03-13 18:00:00,2017-03-16 18:00:00,2017-03-20 18:00:00,2017-03-20 00:00:00
ORD100191,CUST3511,delivered,2018-02-08 00:00:00,2018-02-08 11:00:00,2018-02-09 11:00:00,2018-02-13 11:00:00,2018-02-16 00:00:00
ORD100192,CUST1659,processing,2018-07-16 00:00:00,2018-07-17 13:00:00,2018-07-18 13:00:00,2018-07-23 13:00:00,2018-07-23 00:00:00
ORD100193,CUST3811,shipped,2018-08-30 00:00:00,2018-08-31 17:00:00,2018-09-01 17:00:00,2018-09-04 17:00:00,2018-09-04 00:00:00
ORD100194,CUST8098,delivered,2019-03-02 00:00:00,2019-03-02 11:00:00,2019-03-03 11:00:00,2019-03-08 11:00:00,2019-03-11 00:00:00
ORD100195,CUST7546,delivered,2018-02-01 00:00:00,2018-02-02 03:00:00,2018-02-04 03:00:00,2018-02-07 03:00:00,2018-02-10 00:00:00
ORD100196,CUST2986,processing,2017-12-03 00:00:00,2017-12-04 06:00:00,2017-12-05 06:00:00,2017-12-10 06:00:00,2017-12-11 00:00:00
ORD100197,CUST9338,canceled,2018-10-06 00:00:00,2018-10-06 19:00:00,2018-10-07 19:00:00,2018-10-09 19:00:00,2018-10-14 00:00:00
ORD100198,CUST3911,delivered,2018-05-20 00:00:00,2018-05-21 10:00:00,2018-05-25 10:00:00,2018-05-26 10:00:00,2018-05-29 00:00:00
ORD100199,CUST2734,shipped,2017-10-03 00:00:00,2017-10-04 14:00:00,2017-10-05 14:00:00,2017-10-09 14:00:00,2017-10-10 00:00:00
ORD100200,CUST2843,delivered,2019-06-11 00:00:00,2019-06-11 23:00:00,2019-06-12 23:00:00,2019-06-13 23:00:00,2019-06-20 00:00:00
ORD100201,CUST9680,delivered,2017-01-13 00:00:00,2017-01-13 01:00:00,2017-01-15 01:00:00,2017-01-16 01:00:00,2017-01-22 00:00:00
ORD100202,CUST3976,delivered,2017-01-03 00:00:00,2017-01-03 03:00:00,2017-01-06 03:00:00,2017-01-08 03:00:00,2017-01-12 00:00:00
ORD100203,CUST2959,delivered,2017-08-12 00:00:00,2017-08-12 03:00:00,2017-08-16 03:00:00,2017-08-17 03:00:00,2017-08-20 00:00:00
ORD100204,CUST6759,canceled,2017-06-24 00:00:00,2017-06-25 04:00:00,2017-06-29 04:00:00,2017-06-30 04:00:00,2017-07-02 00:00:00
ORD100205,CUST7694,delivered,2019-06-18 00:00:00,2019-06-18 14:00:00,2019-06-21 14:00:00,2019-06-23 14:00:00,2019-06-27 00:00:00
ORD100206,CUST3385,canceled,2018-01-20 00:00:00,2018-01-21 06:00:00,2018-01-25 06:00:00,2018-01-28 06:00:00,2018-01-28 00:00:00
ORD100207,CUST5736,delivered,2018-08-25 00:00:00,2018-08-25 05:00:00,2018-08-26 05:00:00,2018-08-31 05:00:00,2018-09-03 00:00:00
ORD100208,CUST2802,delivered,2017-08-29 00:00:00,2017-08-29 15:00:00,2017-08-30 15:00:00,2017-09-05 15:00:00,2017-09-05 00:00:00
ORD100209,CUST9155,delivered,2018-07-01 00:00:00,2018-07-02 14:00:00,2018-07-05 14:00:00,2018-07-06 14:00:00,2018-07-09 00:00:00
ORD100210,CUST9120,delivered,2017-01-14 00:00:00,2017-01-14 14:00:00,2017-01-16 14:00:00,2017-01-20 14:00:00,2017-01-19 00:00:00
ORD100211,CUST7616,delivered,2017-07-14 00:00:00,2017-07-14 14:00:00,2017-07-16 14:00:00,2017-07-18 14:00:00,2017-07-22 00:00:00
ORD100212,CUST6534,delivered,2018-02-01 00:00:00,2018-02-01 08:00:00,2018-02-05 08:00:00,2018-02-06 08:00:00,2018-02-08 00:00:00
ORD100213,CUST5061,delivered,2018-03-07 00:00:00,2018-03-07 08:00:00,2018-03-09 08:00:00,2018-03-15 08:00:00,2018-03-14 00:00:00
ORD100214,CUST1262,delivered,2017-11-02 00:00:00,2017-11-02 19:00:00,2017-11-04 19:00:00,2017-11-07 19:00:00,2017-11-10 00:00:00
ORD100215,CUST7287,delivered,2017-11-30 00:00:00,2017-12-01 08:00:00,2017-12-03 08:00:00,2017-12-06 08:00:00,2017-12-06 00:00:00
ORD100216,CUST9815,delivered,2018-12-26 00:00:00,2018-12-27 07:00:00,2018-12-29 07:00:00,2019-01-04 07:00:00,2019-01-04 00:00:00
ORD100217,CUST3049,canceled,2018-02-14 00:00:00,2018-02-15 05:00:00,2018-02-17 05:00:00,2018-02-21 05:00:00,2018-02-23 00:00:00
ORD100218,CUST6423,unavailable,2017-01-03 00:00:00,2017-01-04 17:00:00,2017-01-06 17:00:00,2017-01-07 17:00:00,2017-01-10 00:00:00
ORD100219,CUST5548,delivered,2018-11-22 00:00:00,2018-11-22 11:00:00,2018-11-24 11:00:00,2018-11-28 11:00:00,2018-11-30 00:00:00
ORD100220,CUST4108,delivered,2018-07-06 00:00:00,2018-07-07 21:00:00,2018-07-11 21:00:00,2018-07-14 21:00:00,2018-07-12 00:00:00
ORD100221,CUST8158,delivered,2018-03-28 00:00:00,2018-03-28 13:00:00,2018-03-29 13:00:00,2018-04-01 13:00:00,2018-04-02 00:00:00
ORD100222,CUST8400,processing,2018-11-07 00:00:00,2018-11-08 03:00:00,2018-11-10 03:00:00,2018-11-15 03:00:00,2018-11-16 00:00:00
ORD100223,CUST4170,delivered,2019-03-30 00:00:00,2019-03-30 19:00:00,2019-03-31 19:00:00,2019-04-03 19:00:00,2019-04-05 00:00:00
ORD100224,CUST3255,delivered,2019-01-17 00:00:00,2019-01-18 02:00:00,2019-01-21 02:00:00,2019-01-23 02:00:00,2019-01-26 00:00:00
ORD100225,CUST2154,delivered,2019-02-08 00:00:00,2019-02-09 13:00:00,2019-02-10 13:00:00,2019-02-15 13:00:00,2019-02-16 00:00:00
ORD100226,CUST5499,delivered,2019-05-22 00:00:00,2019-05-22 09:00:00,2019-05-25 09:00:00,2019-05-29 09:00:00,2019-05-31 00:00:00
ORD100227,CUST7295,delivered,2018-05-10 00:00:00,2018-05-11 04:00:00,2018-05-15 04:00:00,2018-05-18 04:00:00,2018-05-15 00:00:00
ORD100228,CUST7197,shipped,2018-02-21 00:00:00,2018-02-22 08:00:00,2018-02-23 08:00:00,2018-03-01 08:00:00,2018-03-01 00:00:00
ORD100229,CUST2648,delivered,2018-01-26 00:00:00,2018-01-26 03:00:00,2018-01-29 03:00:00,2018-01-31 03:00:00,2018-02-02 00:00:00
ORD100230,CUST6539,delivered,2018-01-08 00:00:00,2018-01-09 08:00:00,2018-01-10 08:00:00,2018-01-15 08:00:00,2018-01-14 00:00:00
ORD100231,CUST5199,delivered,2018-09-20 00:00:00,2018-09-20 05:00:00,2018-09-24 05:00:00,2018-09-26 05:00:00,2018-09-29 00:00:00
ORD100232,CUST9445,delivered,2017-02-21 00:00:00,2017-02-21 08:00:00,2017-02-22 08:00:00,2017-02-27 08:00:00,2017-03-01 00:00:00
ORD100233,CUST3557,unavailable,2018-01-11 00:00:00,2018-01-11 14:00:00,2018-01-14 14:00:00,2018-01-19 14:00:00,2018-01-19 00:00:00
ORD100234,CUST6592,delivered,2018-01-30 00:00:00,2018-01-30 03:00:00,2018-02-01 03:00:00,2018-02-06 03:00:00,2018-02-08 00:00:00
ORD100235,CUST1098,canceled,2017-05-22 00:00:00,2017-05-23 00:00:00,2017-05-25 00:00:00,2017-05-31 00:00:00,2017-05-29 00:00:00
ORD100236,CUST3200,delivered,2017-03-27 00:00:00,2017-03-27 13:00:00,2017-03-29 13:00:00,2017-04-02 13:00:00,2017-04-05 00:00:00
ORD100237,CUST3961,delivered,2018-04-09 00:00:00,2018-04-10 19:00:00,2018-04-14 19:00:00,2018-04-19 19:00:00,2018-04-16 00:00:00
ORD100238,CUST5973,processing,2017-02-15 00:00:00,2017-02-16 05:00:00,2017-02-18 05:00:00,2017-02-23 05:00:00,2017-02-24 00:00:00
ORD100239,CUST5433,delivered,2019-04-24 00:00:00,2019-04-24 08:00:00,2019-04-28 08:00:00,2019-04-30 08:00:00,2019-05-02 00:00:00
ORD100240,CUST3869,canceled,2017-08-26 00:00:00,2017-08-27 18:00:00,2017-08-29 18:00:00,2017-09-03 18:00:00,2017-08-31 00:00:00
ORD100241,CUST1956,delivered,2017-01-10 00:00:00,2017-01-11 07:00:00,2017-01-15 07:00:00,2017-01-19 07:00:00,2017-01-15 00:00:00
ORD100242,CUST9352,canceled,2018-10-26 00:00:00,2018-10-27 02:00:00,2018-10-31 02:00:00,2018-11-06 02:00:00,2018-11-03 00:00:00
ORD100243,CUST6699,delivered,2018-07-27 00:00:00,2018-07-27 18:00:00,2018-07-28 18:00:00,2018-08-03 18:00:00,2018-08-01 00:00:00
ORD100244,CUST7944,delivered,2018-06-14 00:00:00,2018-06-14 18:00:00,2018-06-16 18:00:00,2018-06-18 18:00:00,2018-06-21 00:00:00
ORD100245,CUST5493,shipped,2018-08-21 00:00:00,2018-08-21 07:00:00,2018-08-22 07:00:00,2018-08-27 07:00:00,2018-08-29 00:00:00
ORD100246,CUST5911,processing,2018-10-11 00:00:00,2018-10-12 14:00:00,2018-10-15 14:00:00,2018-10-17 14:00:00,2018-10-18 00:00:00
ORD100247,CUST4987,unavailable,2019-01-12 00:00:00,2019-01-12 16:00:00,2019-01-14 16:00:00,2019-01-20 16:00:00,2019-01-20 00:00:00
ORD100248,CUST7015,canceled,2018-10-02 00:00:00,2018-10-03 09:00:00,2018-10-05 09:00:00,2018-10-09 09:00:00,2018-10-09 00:00:00
ORD100249,CUST2218,unavailable,2018-09-08 00:00:00,2018-09-08 03:00:00,2018-09-10 03:00:00,2018-09-12 03:00:00,2018-09-15 00:00:00
ORD100250,CUST5496,delivered,2018-11-29 00:00:00,2018-11-30 14:00:00,2018-12-02 14:00:00,2018-12-06 14:00:00,2018-12-04 00:00:00
ORD100251,CUST5735,delivered,2017-06-27 00:00:00,2017-06-27 04:00:00,2017-06-28 04:00:00,2017-07-01 04:00:00,2017-07-05 00:00:00
ORD100252,CUST5555,delivered,2019-05-19 00:00:00,2019-05-20 12:00:00,2019-05-21 12:00:00,2019-05-26 12:00:00,2019-05-28 00:00:00
ORD100253,CUST9050,delivered,2017-01-06 00:00:00,2017-01-06 04:00:00,2017-01-10 04:00:00,2017-01-14 04:00:00,2017-01-11 00:00:00
ORD100254,CUST4446,delivered,2019-05-03 00:00:00,2019-05-04 18:00:00,2019-05-05 18:00:00,2019-05-10 18:00:00,2019-05-10 00:00:00
ORD100255,CUST2045,delivered,2017-11-03 00:00:00,2017-11-03 09:00:00,2017-11-07 09:00:00,2017-11-11 09:00:00,2017-11-10 00:00:00
ORD100256,CUST7893,delivered,2018-07-02 00:00:00,2018-07-03 16:00:00,2018-07-06 16:00:00,2018-07-07 16:00:00,2018-07-11 00:00:00
ORD100257,CUST2693,delivered,2017-11-23 00:00:00,2017-11-23 17:00:00,2017-11-24 17:00:00,2017-11-25 17:00:00,2017-12-02 00:00:00
ORD100258,CUST4436,delivered,2017-12-22 00:00:00,2017-12-22 17:00:00,2017-12-26 17:00:00,2017-12-27 17:00:00,2017-12-29 00:00:00
ORD100259,CUST9754,delivered,2019-03-04 00:00:00,2019-03-05 09:00:00,2019-03-07 09:00:00,2019-03-11 09:00:00,2019-03-13 00:00:00
ORD100260,CUST6895,delivered,2018-01-30 00:00:00,2018-01-30 20:00:00,2018-02-02 20:00:00,2018-02-08 20:00:00,2018-02-05 00:00:00
ORD100261,CUST4354,shipped,2017-10-27 00:00:00,2017-10-27 14:00:00,2017-10-31 14:00:00,2017-11-06 14:00:00,2017-11-01 00:00:00
ORD100262,CUST1225,shipped,2018-06-10 00:00:00,2018-06-10 22:00:00,2018-06-13 22:00:00,2018-06-18 22:00:00,2018-06-18 00:00:00
ORD100263,CUST5893,delivered,2019-01-19 00:00:00,2019-01-20 03:00:00,2019-01-22 03:00:00,2019-01-23 03:00:00,2019-01-28 00:00:00
ORD100264,CUST8022,delivered,2017-10-12 00:00:00,2017-10-13 19:00:00,2017-10-15 19:00:00,2017-10-20 19:00:00,2017-10-21 00:00:00
ORD100265,CUST6600,delivered,2017-11-26 00:00:00,2017-11-26 03:00:00,2017-11-30 03:00:00,2017-12-04 03:00:00,2017-12-02 00:00:00
ORD100266,CUST8996,delivered,2017-02-19 00:00:00,2017-02-20 00:00:00,2017-02-24 00:00:00,2017-03-01 00:00:00,2017-02-27 00:00:00
ORD100267,CUST8683,delivered,2019-02-12 00:00:00,2019-02-13 06:00:00,2019-02-15 06:00:00,2019-02-20 06:00:00,2019-02-18 00:00:00
ORD100268,CUST5642,delivered,2018-09-14 00:00:00,2018-09-14 08:00:00,2018-09-18 08:00:00,2018-09-19 08:00:00,2018-09-22 00:00:00
ORD100269,CUST8679,delivered,2018-12-10 00:00:00,2018-12-10 22:00:00,2018-12-12 22:00:00,2018-12-18 22:00:00,2018-12-15 00:00:00
ORD100270,CUST9208,delivered,2018-01-13 00:00:00,2018-01-14 01:00:00,2018-01-15 01:00:00,2018-01-17 01:00:00,2018-01-22 00:00:00
ORD100271,CUST8339,processing,2019-02-03 00:00:00,2019-02-03 10:00:00,2019-02-07 10:00:00,2019-02-10 10:00:00,2019-02-08 00:00:00
ORD100272,CUST3205,processing,2018-08-23 00:00:00,2018-08-24 05:00:00,2018-08-27 05:00:00,2018-08-31 05:00:00,2018-08-31 00:00:00
ORD100273,CUST2069,delivered,2019-04-05 00:00:00,2019-04-06 16:00:00,2019-04-08 16:00:00,2019-04-12 16:00:00,2019-04-14 00:00:00
ORD100274,CUST4444,delivered,2018-06-22 00:00:00,2018-06-22 01:00:00,2018-06-23 01:00:00,2018-06-27 01:00:00,2018-06-28 00:00:00
ORD100275,CUST2060,delivered,2019-02-13 00:00:00,2019-02-13 21:00:00,2019-02-17 21:00:00,2019-02-20 21:00:00,2019-02-20 00:00:00
ORD100276,CUST3327,delivered,2017-05-24 00:00:00,2017-05-25 15:00:00,2017-05-27 15:00:00,2017-05-29 15:00:00,2017-05-30 00:00:00
ORD100277,CUST4420,processing,2017-03-01 00:00:00,2017-03-02 00:00:00,2017-03-03 00:00:00,2017-03-09 00:00:00,2017-03-08 00:00:00
ORD100278,CUST1301,delivered,2019-05-18 00:00:00,2019-05-18 09:00:00,2019-05-22 09:00:00,2019-05-27 09:00:00,2019-05-24 00:00:00
ORD100279,CUST1606,shipped,2019-02-19 00:00:00,2019-02-20 20:00:00,2019-02-22 20:00:00,2019-02-28 20:00:00,2019-02-27 00:00:00
ORD100280,CUST4170,delivered,2017-03-16 00:00:00,2017-03-17 02:00:00,2017-03-19 02:00:00,2017-03-23 02:00:00,2017-03-21 00:00:00
ORD100281,CUST1699,processing,2017-01-03 00:00:00,2017-01-03 09:00:00,2017-01-05 09:00:00,2017-01-10 09:00:00,2017-01-10 00:00:00
ORD100282,CUST6088,delivered,2018-07-29 00:00:00,2018-07-29 20:00:00,2018-08-02 20:00:00,2018-08-03 20:00:00,2018-08-06 00:00:00
ORD100283,CUST1190,shipped,2019-01-18 00:00:00,2019-01-19 11:00:00,2019-01-20 11:00:00,2019-01-26 11:00:00,2019-01-23 00:00:00
ORD100284,CUST1980,delivered,2018-03-24 00:00:00,2018-03-25 12:00:00,2018-03-27 12:00:00,2018-03-28 12:00:00,2018-03-29 00:00:00
ORD100285,CUST3975,delivered,2019-01-11 00:00:00,2019-01-12 18:00:00,2019-01-13 18:00:00,2019-01-14 18:00:00,2019-01-20 00:00:00
ORD100286,CUST7102,delivered,2017-10-02 00:00:00,2017-10-03 12:00:00,2017-10-04 12:00:00,2017-10-10 12:00:00,2017-10-11 00:00:00
ORD100287,CUST2184,delivered,2018-06-14 00:00:00,2018-06-14 09:00:00,2018-06-17 09:00:00,2018-06-21 09:00:00,2018-06-23 00:00:00
ORD100288,CUST4327,processing,2018-08-15 00:00:00,2018-08-15 22:00:00,2018-08-16 22:00:00,2018-08-19 22:00:00,2018-08-22 00:00:00
ORD100289,CUST4394,unavailable,2017-08-03 00:00:00,2017-08-03 01:00:00,2017-08-04 01:00:00,2017-08-08 01:00:00,2017-08-10 00:00:00
ORD100290,CUST9319,unavailable,2018-11-14 00:00:00,2018-11-14 05:00:00,2018-11-15 05:00:00,2018-11-16 05:00:00,2018-11-19 00:00:00
ORD100291,CUST2816,delivered,2018-04-30 00:00:00,2018-04-30 09:00:00,2018-05-01 09:00:00,2018-05-02 09:00:00,2018-05-07 00:00:00
ORD100292,CUST6854,canceled,2017-11-25 00:00:00,2017-11-26 13:00:00,2017-11-27 13:00:00,2017-12-01 13:00:00,2017-11-30 00:00:00
ORD100293,CUST7709,delivered,2017-09-12 00:00:00,2017-09-13 14:00:00,2017-09-17 14:00:00,2017-09-20 14:00:00,2017-09-20 00:00:00
ORD100294,CUST1569,delivered,2018-01-22 00:00:00,2018-01-22 19:00:00,2018-01-25 19:00:00,2018-01-28 19:00:00,2018-01-28 00:00:00
ORD100295,CUST6442,delivered,2017-05-06 00:00:00,2017-05-06 08:00:00,2017-05-08 08:00:00,2017-05-13 08:00:00,2017-05-11 00:00:00
ORD100296,CUST2895,delivered,2019-02-06 00:00:00,2019-02-07 18:00:00,2019-02-10 18:00:00,2019-02-12 18:00:00,2019-02-11 00:00:00
ORD100297,CUST3733,delivered,2018-08-07 00:00:00,2018-08-08 19:00:00,2018-08-11 19:00:00,2018-08-12 19:00:00,2018-08-15 00:00:00
ORD100298,CUST4863,delivered,2018-07-04 00:00:00,2018-07-05 08:00:00,2018-07-07 08:00:00,2018-07-10 08:00:00,2018-07-13 00:00:00
ORD100299,CUST8455,delivered,2017-11-20 00:00:00,2017-11-20 13:00:00,2017-11-21 13:00:00,2017-11-27 13:00:00,2017-11-29 00:00:00
ORD100300,CUST5014,canceled,2017-07-23 00:00:00,2017-07-23 20:00:00,2017-07-25 20:00:00,2017-07-26 20:00:00,2017-08-01 00:00:00
ORD100301,CUST2686,delivered,2017-06-21 00:00:00,2017-06-22 12:00:00,2017-06-23 12:00:00,2017-06-25 12:00:00,2017-06-26 00:00:00
ORD100302,CUST4009,delivered,2019-01-05 00:00:00,2019-01-06 19:00:00,2019-01-08 19:00:00,2019-01-14 19:00:00,2019-01-10 00:00:00
ORD100303,CUST8806,delivered,2017-08-05 00:00:00,2017-08-06 20:00:00,2017-08-10 20:00:00,2017-08-11 20:00:00,2017-08-12 00:00:00
ORD100304,CUST1154,delivered,2017-09-02 00:00:00,2017-09-03 13:00:00,2017-09-06 13:00:00,2017-09-09 13:00:00,2017-09-09 00:00:00
ORD100305,CUST2409,delivered,2017-12-02 00:00:00,2017-12-03 06:00:00,2017-12-04 06:00:00,2017-12-09 06:00:00,2017-12-08 00:00:00
ORD100306,CUST1784,delivered,2018-12-04 00:00:00,2018-12-04 10:00:00,2018-12-07 10:00:00,2018-12-11 10:00:00,2018-12-10 00:00:00
ORD100307,CUST9096,delivered,2017-10-25 00:00:00,2017-10-26 07:00:00,2017-10-27 07:00:00,2017-11-02 07:00:00,2017-11-01 00:00:00
ORD100308,CUST8560,delivered,2019-04-12 00:00:00,2019-04-13 01:00:00,2019-04-15 01:00:00,2019-04-19 01:00:00,2019-04-17 00:00:00
ORD100309,CUST8343,delivered,2017-07-01 00:00:00,2017-07-02 05:00:00,2017-07-04 05:00:00,2017-07-07 05:00:00,2017-07-09 00:00:00
ORD100310,CUST8206,canceled,2017-11-30 00:00:00,2017-12-01 00:00:00,2017-12-03 00:00:00,2017-12-06 00:00:00,2017-12-07 00:00:00
ORD100311,CUST6596,delivered,2018-05-26 00:00:00,2018-05-27 15:00:00,2018-05-31 15:00:00,2018-06-06 15:00:00,2018-05-31 00:00:00
ORD100312,CUST6801,delivered,2018-01-18 00:00:00,2018-01-18 21:00:00,2018-01-20 21:00:00,2018-01-22 21:00:00,2018-01-25 00:00:00
ORD100313,CUST3806,canceled,2018-12-18 00:00:00,2018-12-19 17:00:00,2018-12-21 17:00:00,2018-12-27 17:00:00,2018-12-27 00:00:00
ORD100314,CUST1537,delivered,2019-05-23 00:00:00,2019-05-23 09:00:00,2019-05-27 09:00:00,2019-05-28 09:00:00,2019-05-30 00:00:00
ORD100315,CUST6986,delivered,2017-07-18 00:00:00,2017-07-19 18:00:00,2017-07-22 18:00:00,2017-07-24 18:00:00,2017-07-27 00:00:00
ORD100316,CUST2841,unavailable,2017-11-28 00:00:00,2017-11-29 18:00:00,2017-12-02 18:00:00,2017-12-06 18:00:00,2017-12-03 00:00:00
ORD100317,CUST9716,delivered,2017-06-14 00:00:00,2017-06-14 02:00:00,2017-06-15 02:00:00,2017-06-16 02:00:00,2017-06-23 00:00:00
ORD100318,CUST7971,delivered,2017-08-30 00:00:00,2017-08-30 04:00:00,2017-09-02 04:00:00,2017-09-04 04:00:00,2017-09-06 00:00:00
ORD100319,CUST6625,delivered,2019-06-19 00:00:00,2019-06-19 08:00:00,2019-06-20 08:00:00,2019-06-24 08:00:00,2019-06-28 00:00:00
ORD100320,CUST3950,delivered,2018-10-04 00:00:00,2018-10-05 08:00:00,2018-10-06 08:00:00,2018-10-07 08:00:00,2018-10-12 00:00:00
ORD100321,CUST8992,delivered,2017-08-15 00:00:00,2017-08-15 14:00:00,2017-08-18 14:00:00,2017-08-23 14:00:00,2017-08-24 00:00:00
ORD100322,CUST5780,delivered,2018-09-26 00:00:00,2018-09-26 13:00:00,2018-09-29 13:00:00,2018-10-05 13:00:00,2018-10-05 00:00:00
ORD100323,CUST3368,delivered,2018-07-10 00:00:00,2018-07-10 21:00:00,2018-07-14 21:00:00,2018-07-20 21:00:00,2018-07-16 00:00:00
ORD100324,CUST7655,delivered,2018-03-27 00:00:00,2018-03-28 00:00:00,2018-03-29 00:00:00,2018-04-04 00:00:00,2018-04-04 00:00:00
ORD100325,CUST9173,delivered,2017-07-15 00:00:00,2017-07-15 18:00:00,2017-07-18 18:00:00,2017-07-23 18:00:00,2017-07-20 00:00:00
ORD100326,CUST5495,delivered,2019-05-20 00:00:00,2019-05-21 21:00:00,2019-05-24 21:00:00,2019-05-26 21:00:00,2019-05-29 00:00:00
ORD100327,CUST7002,delivered,2017-07-23 00:00:00,2017-07-24 16:00:00,2017-07-28 16:00:00,2017-07-31 16:00:00,2017-07-31 00:00:00
ORD100328,CUST7614,delivered,2018-04-03 00:00:00,2018-04-04 02:00:00,2018-04-07 02:00:00,2018-04-08 02:00:00,2018-04-08 00:00:00
ORD100329,CUST6919,delivered,2019-04-10 00:00:00,2019-04-11 08:00:00,2019-04-13 08:00:00,2019-04-15 08:00:00,2019-04-18 00:00:00
ORD100330,CUST1853,unavailable,2017-09-14 00:00:00,2017-09-15 20:00:00,2017-09-17 20:00:00,2017-09-20 20:00:00,2017-09-20 00:00:00
ORD100331,CUST5146,delivered,2018-06-13 00:00:00,2018-06-14 09:00:00,2018-06-15 09:00:00,2018-06-21 09:00:00,2018-06-18 00:00:00
ORD100332,CUST4769,delivered,2017-09-29 00:00:00,2017-09-30 07:00:00,2017-10-04 07:00:00,2017-10-10 07:00:00,2017-10-04 00:00:00
ORD100333,CUST1574,delivered,2017-01-09 00:00:00,2017-01-09 18:00:00,2017-01-12 18:00:00,2017-01-18 18:00:00,2017-01-18 00:00:00
ORD100334,CUST2148,delivered,2019-01-31 00:00:00,2019-02-01 11:00:00,2019-02-02 11:00:00,2019-02-05 11:00:00,2019-02-07 00:00:00
ORD100335,CUST7293,unavailable,2017-07-20 00:00:00,2017-07-20 12:00:00,2017-07-23 12:00:00,2017-07-24 12:00:00,2017-07-25 00:00:00
ORD100336,CUST7457,delivered,2017-02-28 00:00:00,2017-03-01 01:00:00,2017-03-03 01:00:00,2017-03-04 01:00:00,2017-03-05 00:00:00
ORD100337,CUST8509,processing,2019-06-06 00:00:00,2019-06-07 21:00:00,2019-06-10 21:00:00,2019-06-13 21:00:00,2019-06-12 00:00:00
ORD100338,CUST5777,delivered,2018-01-28 00:00:00,2018-01-29 07:00:00,2018-02-01 07:00:00,2018-02-05 07:00:00,2018-02-03 00:00:00
ORD100339,CUST4854,shipped,2018-10-14 00:00:00,2018-10-14 10:00:00,2018-10-17 10:00:00,2018-10-23 10:00:00,2018-10-20 00:00:00
ORD100340,CUST3491,delivered,2017-04-29 00:00:00,2017-04-30 23:00:00,2017-05-02 23:00:00,2017-05-04 23:00:00,2017-05-08 00:00:00
ORD100341,CUST4124,unavailable,2018-07-07 00:00:00,2018-07-08 10:00:00,2018-07-10 10:00:00,2018-07-11 10:00:00,2018-07-12 00:00:00
ORD100342,CUST6691,delivered,2018-02-03 00:00:00,2018-02-03 03:00:00,2018-02-07 03:00:00,2018-02-10 03:00:00,2018-02-09 00:00:00
